age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
33,Self-emp-inc,206349,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,45,0,40,Taiwan,<=50K
27,?,182394,Some-college,10,Married-spouse-absent,?,Husband,White,Female,0,0,50,United-States,<=50K
41,Private,212583,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,2,0,36,United-States,<=50K
57,Private,204801,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
52,?,185740,HS-grad,9,Married-AF-spouse,?,Husband,White,Female,11,0,40,United-States,<=50K
73,Self-emp-not-inc,369615,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,27,0,31,Mexico,<=50K
24,Private,198038,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,37,0,50,United-States,<=50K
27,Private,82645,HS-grad,9,Never-married,Sales,Own-child,White,Female,59,0,40,United-States,<=50K
34,Private,375391,Some-college,10,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
51,Private,133684,5th-6th,3,Married-civ-spouse,Prof-specialty,Husband,White,Male,23,1,40,Mexico,<=50K
20,Private,254901,10th,6,Never-married,Craft-repair,Own-child,White,Female,12,0,40,United-States,<=50K
58,Private,183948,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,30,0,50,United-States,>50K
21,Federal-gov,44203,Some-college,10,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K
53,Local-gov,187943,9th,5,Separated,Other-service,Not-in-family,Black,Female,21,0,40,United-States,<=50K
55,Local-gov,140118,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,14,1,40,United-States,>50K
30,State-gov,224112,10th,4,Never-married,Sales,Unmarried,White,Female,6,0,40,United-States,<=50K
43,Federal-gov,161311,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,10,1,40,United-States,>50K
36,Local-gov,359565,Some-college,10,Separated,Adm-clerical,Not-in-family,Black,Male,14,0,40,United-States,<=50K
70,?,302033,Some-college,10,Never-married,?,Not-in-family,White,Male,15,0,40,United-States,<=50K
24,Private,166274,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,35,0,40,Dominican-Republic,<=50K
39,Private,129282,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,21,1,50,United-States,>50K
68,Local-gov,111740,HS-grad,9,Divorced,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
55,Self-emp-not-inc,171928,10th,7,Divorced,Adm-clerical,Unmarried,White,Female,27,0,35,United-States,<=50K
51,Self-emp-inc,188476,HS-grad,10,Married-civ-spouse,Sales,Husband,Black,Male,23,0,40,United-States,>50K
18,Private,168287,HS-grad,9,Never-married,Prof-specialty,Not-in-family,Black,Female,4,0,40,United-States,<=50K
30,Private,48465,Some-college,10,Married-spouse-absent,Craft-repair,Not-in-family,White,Female,3539,0,40,United-States,<=50K
23,Private,198121,HS-grad,9,Never-married,Exec-managerial,Unmarried,White,Female,11,0,40,United-States,<=50K
22,Private,154980,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,21,0,40,United-States,<=50K
60,Local-gov,35901,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,1,40,United-States,>50K
21,Private,141322,Some-college,10,Never-married,Sales,Unmarried,White,Female,10,0,35,United-States,<=50K
42,Private,41787,Some-college,10,Married-spouse-absent,Tech-support,Not-in-family,White,Male,22,0,40,Greece,<=50K
26,Private,208062,Bachelors,13,Married-spouse-absent,Prof-specialty,Husband,White,Male,0,1,64,United-States,<=50K
45,Private,20318,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,15,0,40,United-States,<=50K
25,Private,185959,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Taiwan,<=50K
44,Self-emp-not-inc,195165,HS-grad,9,Never-married,Sales,Unmarried,White,Female,18,0,51,United-States,<=50K
23,Private,107194,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,30,0,40,United-States,<=50K
49,Local-gov,495042,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,27,0,40,United-States,>50K
21,Private,304918,Some-college,10,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,26,0,40,Taiwan,<=50K
28,Private,206289,5th-6th,3,Never-married,Other-service,Own-child,White,Female,5,0,33,Mexico,<=50K
61,Self-emp-not-inc,37352,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,26,0,55,United-States,<=50K
61,Self-emp-not-inc,374077,7th-8th,3,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,30,Mexico,<=50K
21,Private,54626,11th,7,Married-civ-spouse,Machine-op-inspct,Own-child,Black,Female,27,0,40,United-States,<=50K
70,Private,292450,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,28,0,27,United-States,<=50K
41,Private,223910,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,Black,Male,4495,0,40,United-States,>50K
54,Self-emp-not-inc,206984,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,8162,0,60,United-States,>50K
56,Local-gov,263142,HS-grad,9,Divorced,Sales,Unmarried,Black,Female,11,0,50,United-States,<=50K
44,Federal-gov,164193,Prof-school,12,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,44,0,40,?,>50K
56,Local-gov,265425,Doctorate,15,Married-civ-spouse,Craft-repair,Husband,White,Male,22,0,40,United-States,>50K
29,Private,195568,9th,9,Never-married,Other-service,Unmarried,Other,Female,12,0,19,El-Salvador,<=50K
53,Private,217484,11th,7,Separated,Transport-moving,Other-relative,White,Male,17,0,40,United-States,<=50K
56,Self-emp-inc,166515,Doctorate,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,8088,1,61,United-States,>50K
22,Private,203526,Some-college,10,Never-married,Handlers-cleaners,Own-child,Black,Female,39,0,40,United-States,<=50K
28,Private,183527,HS-grad,9,Never-married,Craft-repair,Husband,White,Male,45,1795,40,United-States,<=50K
38,Private,331115,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,1,50,United-States,<=50K
19,?,113466,HS-grad,9,Never-married,?,Not-in-family,White,Male,30,0,40,United-States,<=50K
43,Private,142383,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Female,0,1,33,United-States,<=50K
47,Self-emp-not-inc,47045,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,14,0,45,United-States,>50K
17,Private,205013,10th,5,Never-married,Sales,Other-relative,White,Female,16,0,40,Thailand,<=50K
20,Private,32298,Assoc-acdm,12,Never-married,Craft-repair,Own-child,White,Male,2,0,50,United-States,<=50K
53,Private,171000,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,42,1,40,United-States,>50K
60,?,106463,HS-grad,9,Married-AF-spouse,?,Wife,White,Female,6,0,40,Thailand,<=50K
33,?,39932,Some-college,10,Divorced,Adm-clerical,Own-child,White,Female,2,0,40,?,<=50K
22,Private,142732,Assoc-voc,11,Never-married,Sales,Not-in-family,White,Female,23,1,49,United-States,<=50K
29,Local-gov,232324,Assoc-acdm,4,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,40,United-States,<=50K
32,Private,279134,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,8,0,50,United-States,<=50K
61,Private,197293,Assoc-acdm,12,Divorced,Tech-support,Not-in-family,White,Female,6,0,49,United-States,<=50K
69,Private,98576,10th,7,Divorced,Machine-op-inspct,Not-in-family,White,Female,2862,1,37,United-States,<=50K
52,Private,414434,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,26,0,56,United-States,<=50K
46,Private,133458,HS-grad,9,Widowed,Priv-house-serv,Not-in-family,White,Female,24,0,40,United-States,<=50K
54,Private,221460,HS-grad,9,Divorced,Protective-serv,Unmarried,Black,Female,22,0,40,United-States,<=50K
47,Local-gov,128852,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,49,United-States,<=50K
27,Private,184778,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,Black,Female,7,0,40,United-States,<=50K
49,Private,183070,HS-grad,9,Separated,Transport-moving,Unmarried,White,Female,20,0,40,United-States,<=50K
64,Private,187873,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
19,Private,111718,HS-grad,9,Widowed,?,Unmarried,White,Female,13,0,40,United-States,<=50K
28,Local-gov,475624,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,5,1,40,United-States,>50K
22,Self-emp-inc,198977,10th,7,Never-married,Transport-moving,Not-in-family,Black,Male,13,1,40,United-States,<=50K
53,State-gov,115745,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,4182,0,57,United-States,>50K
63,Private,187799,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,12,0,50,United-States,<=50K
68,Self-emp-not-inc,174740,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,10,1,51,Canada,<=50K
57,Private,222228,12th,7,Never-married,Prof-specialty,Own-child,Black,Male,8,0,40,Puerto-Rico,<=50K
50,Private,98093,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,White,Male,47,0,40,United-States,>50K
45,Private,78828,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,34,0,91,United-States,>50K
25,Private,277407,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Female,33,0,45,United-States,<=50K
69,Federal-gov,85074,11th,7,Never-married,Other-service,Unmarried,White,Female,35,0,34,United-States,<=50K
19,?,226001,Bachelors,13,Married-AF-spouse,?,Wife,White,Male,6,0,40,United-States,<=50K
69,Federal-gov,64305,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,3309,0,40,United-States,<=50K
66,Private,104673,HS-grad,11,Married-civ-spouse,Transport-moving,Husband,White,Male,13,0,40,United-States,<=50K
60,Self-emp-not-inc,115422,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,19,2,49,United-States,>50K
27,Local-gov,200561,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Female,13,0,40,United-States,<=50K
40,Private,39915,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,10,0,49,England,>50K
38,Private,159136,HS-grad,9,Separated,Handlers-cleaners,Not-in-family,Black,Female,21,0,40,Greece,>50K
42,Local-gov,156654,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Black,Male,42,0,50,Italy,>50K
44,Private,275210,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,12,0,45,United-States,>50K
26,Private,185483,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Other,Female,23,0,40,United-States,<=50K
37,Federal-gov,288874,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,29,0,40,?,<=50K
38,Private,171969,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,32,0,40,United-States,<=50K
25,Private,183358,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,51,United-States,<=50K
46,Self-emp-inc,97466,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,14970,1,50,United-States,<=50K
47,Private,178351,1st-4th,13,Divorced,Handlers-cleaners,Not-in-family,White,Female,21,0,40,Trinadad&Tobago,<=50K
48,Private,211037,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,26,0,50,United-States,>50K
28,Private,172274,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,34,0,40,United-States,<=50K
51,Private,141220,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,3678,0,40,United-States,<=50K
31,Private,85370,HS-grad,9,Separated,Handlers-cleaners,Unmarried,Other,Female,24,0,40,Canada,<=50K
26,Private,250899,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,32,1,49,United-States,<=50K
37,Local-gov,73494,Prof-school,15,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,28,0,60,Greece,<=50K
67,Private,131645,HS-grad,9,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Female,26,1,40,Puerto-Rico,<=50K
24,?,210714,Some-college,10,Never-married,?,Own-child,White,Female,0,0,11,United-States,<=50K
41,Private,539271,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,18,0,40,Mexico,<=50K
23,?,125198,Some-college,10,Never-married,?,Not-in-family,White,Female,24,0,40,United-States,<=50K
71,Self-emp-not-inc,114981,11th,11,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,40,United-States,<=50K
59,Private,103256,7th-8th,4,Never-married,Farming-fishing,Not-in-family,White,Male,10,1,34,United-States,<=50K
28,Local-gov,41523,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
49,Private,129759,HS-grad,9,Never-married,Sales,Not-in-family,Black,Female,44,0,40,Puerto-Rico,<=50K
30,Private,177132,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,8,0,51,United-States,<=50K
61,?,23669,10th,5,Never-married,?,Not-in-family,White,Female,21,0,40,United-States,<=50K
30,Federal-gov,268902,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,25,0,40,?,>50K
60,Self-emp-not-inc,114632,Some-college,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7825,0,49,United-States,<=50K
41,Private,169351,HS-grad,9,Married-civ-spouse,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,20,0,40,United-States,<=50K
53,Federal-gov,216108,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,26,1,40,United-States,>50K
61,Private,183271,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,Female,9,0,36,United-States,<=50K
51,Private,187966,HS-grad,9,Widowed,Sales,Unmarried,White,Female,32,0,15,United-States,<=50K
35,Local-gov,429818,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,26,1,50,United-States,>50K
28,Private,172785,10th,4,Never-married,Machine-op-inspct,Own-child,White,Female,25,0,40,United-States,<=50K
65,Private,129388,1st-4th,5,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,32,Taiwan,<=50K
31,Private,100988,9th,10,Married-civ-spouse,Craft-repair,Husband,Other,Male,7734,0,18,Dominican-Republic,<=50K
21,?,208448,HS-grad,9,Never-married,?,Not-in-family,White,Female,31,0,40,United-States,<=50K
38,Federal-gov,151034,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15844,0,40,Italy,>50K
52,Local-gov,165135,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,34,0,50,South,>50K
51,?,248959,Bachelors,13,Married-AF-spouse,?,Not-in-family,White,Male,27,0,36,United-States,>50K
59,Private,189493,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,3437,0,56,United-States,<=50K
27,Self-emp-not-inc,319420,Assoc-voc,13,Never-married,Farming-fishing,Not-in-family,White,Female,4,0,34,United-States,<=50K
34,Self-emp-not-inc,208349,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,10,0,49,United-States,<=50K
23,Private,183417,Bachelors,4,Married-civ-spouse,Sales,Husband,White,Male,13,0,34,United-States,<=50K
45,Self-emp-not-inc,33812,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,32,0,40,United-States,>50K
75,Private,132567,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,15,0,40,United-States,<=50K
61,Federal-gov,32940,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Black,Male,7452,1,40,United-States,>50K
30,Local-gov,218202,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,8,2045,36,United-States,>50K
42,State-gov,150230,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,?,<=50K
32,Private,178278,HS-grad,9,Never-married,Sales,Other-relative,Black,Female,20,0,22,Philippines,<=50K
28,Self-emp-not-inc,72913,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Female,17,0,60,United-States,<=50K
39,Private,147805,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
63,Self-emp-not-inc,151000,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,10,0,40,United-States,>50K
63,Private,189143,Some-college,10,Married-AF-spouse,?,Wife,White,Female,0,0,40,United-States,<=50K
63,Private,131109,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,32,0,40,United-States,<=50K
18,Private,192522,11th,7,Never-married,Sales,Own-child,White,Female,25,1,32,United-States,<=50K
58,Private,267786,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,6,0,40,United-States,<=50K
37,Private,404526,9th,4,Separated,Machine-op-inspct,Not-in-family,White,Female,8,0,40,United-States,<=50K
29,Private,84697,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,9,1,40,Greece,>50K
49,Local-gov,45400,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,21,0,40,United-States,>50K
41,Private,156512,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Female,11,0,40,United-States,>50K
22,Private,225585,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,3718,0,50,United-States,<=50K
39,Private,117713,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,9,0,40,United-States,<=50K
23,Private,95818,HS-grad,9,Divorced,Sales,Other-relative,Asian-Pac-Islander,Female,17,0,50,Taiwan,<=50K
61,Private,115019,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,34,United-States,<=50K
24,Private,33105,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,27,0,40,United-States,<=50K
49,Federal-gov,178246,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,3812,0,40,United-States,<=50K
38,Local-gov,184998,Masters,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,53,0,40,United-States,<=50K
43,Private,176386,5th-6th,7,Married-spouse-absent,Adm-clerical,Other-relative,Black,Female,12,1,40,China,<=50K
30,Private,177629,5th-6th,4,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,12,0,32,Greece,<=50K
87,Private,210365,7th-8th,4,Widowed,Priv-house-serv,Unmarried,White,Female,15,0,12,United-States,<=50K
28,State-gov,150948,Some-college,10,Separated,Tech-support,Not-in-family,White,Female,28,0,40,Peru,<=50K
75,Private,95432,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3469,0,40,United-States,<=50K
30,?,132733,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,11,United-States,<=50K
49,Self-emp-not-inc,193920,Some-college,10,Widowed,Sales,Not-in-family,White,Male,13,0,40,United-States,<=50K
56,Private,116210,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Female,10,0,40,United-States,<=50K
19,Private,209603,HS-grad,9,Never-married,Sales,Own-child,White,Male,19,0,18,United-States,<=50K
65,Private,77658,HS-grad,11,Married-civ-spouse,Craft-repair,Husband,White,Male,10,0,40,United-States,<=50K
41,Private,225323,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,12,0,40,United-States,>50K
64,Private,129636,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,7701,0,57,United-States,<=50K
19,Private,198126,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,35,0,40,United-States,<=50K
54,Federal-gov,186125,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,1,40,United-States,<=50K
55,Local-gov,124332,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,11,0,40,United-States,<=50K
32,Private,216315,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,20,0,50,United-States,<=50K
