age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
40,Private,160379,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,63,United-States,<=50K
23,Private,52590,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,22,United-States,<=50K
37,Private,103175,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,2,0,40,United-States,<=50K
23,Private,190187,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,20,1,40,United-States,<=50K
46,Private,191954,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,0,40,United-States,<=50K
38,Local-gov,161093,Assoc-acdm,12,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Private,292954,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5,0,40,United-States,>50K
27,Private,105121,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,2,0,40,United-States,<=50K
43,Self-emp-not-inc,39046,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
46,Private,71404,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,1,0,40,United-States,<=50K
73,?,109781,11th,7,Divorced,?,Not-in-family,Black,Female,2,0,40,United-States,<=50K
28,Private,185813,Some-college,10,Never-married,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
22,?,274849,Bachelors,13,Separated,?,Own-child,White,Male,0,0,9,United-States,<=50K
34,?,128731,HS-grad,9,Never-married,?,Not-in-family,Black,Male,0,0,40,United-States,<=50K
36,Private,52783,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Self-emp-not-inc,97583,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,61,United-States,<=50K
41,Private,185362,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
37,Self-emp-not-inc,119232,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,49,United-States,<=50K
19,Private,239266,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,56,United-States,<=50K
51,Self-emp-not-inc,110547,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
33,?,86571,9th,7,Married-civ-spouse,?,Husband,White,Male,5,0,40,United-States,>50K
29,Private,106023,9th,5,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Private,80202,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2,0,40,United-States,<=50K
56,Self-emp-not-inc,35484,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,61,United-States,<=50K
43,Private,172797,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,50,United-States,>50K
35,Private,128693,Assoc-voc,11,Married-civ-spouse,Sales,Husband,White,Male,1,0,40,United-States,>50K
41,Private,203782,Masters,14,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
48,Private,236105,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,17,United-States,>50K
32,Private,119267,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,7712,0,49,United-States,>50K
22,Private,225465,Assoc-voc,11,Never-married,Machine-op-inspct,Own-child,White,Female,3,0,40,United-States,<=50K
41,Private,197863,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
54,Private,126535,HS-grad,9,Married-civ-spouse,?,Wife,White,Female,0,0,40,United-States,<=50K
41,Private,380263,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,2,0,50,United-States,>50K
47,Self-emp-inc,104111,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
42,Private,344323,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
27,Self-emp-not-inc,103862,Bachelors,13,Never-married,Farming-fishing,Own-child,White,Male,2,0,50,United-States,<=50K
56,Local-gov,187679,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1,40,United-States,>50K
36,Private,69126,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
38,Private,104826,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,3308,0,40,United-States,<=50K
35,Private,70812,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,1865,40,United-States,>50K
50,Self-emp-not-inc,229195,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,3,0,40,United-States,>50K
51,Self-emp-not-inc,156713,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,56,United-States,<=50K
24,Private,187231,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,1,0,40,United-States,<=50K
61,Private,101035,Some-college,10,Widowed,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
20,Local-gov,123004,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,2,0,6,United-States,<=50K
63,?,83766,7th-8th,4,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
62,Local-gov,173405,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,40,United-States,>50K
34,Private,78216,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,3687,0,40,United-States,<=50K
25,Private,178253,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
28,Private,117176,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,<=50K
31,Private,103403,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,40,United-States,>50K
55,?,156654,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,19,0,40,United-States,<=50K
56,Local-gov,135325,Masters,14,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,150885,9th,5,Never-married,Other-service,Not-in-family,Black,Male,2,0,40,United-States,<=50K
19,Private,139619,10th,7,Never-married,Other-service,Own-child,White,Male,0,0,24,United-States,<=50K
30,Private,206328,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,2882,0,40,United-States,<=50K
51,Private,222352,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,>50K
32,Private,124754,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
21,?,273014,10th,7,Never-married,?,Own-child,White,Female,0,0,21,United-States,<=50K
31,Private,100817,9th,5,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
34,Private,111372,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7703,0,50,United-States,>50K
33,Private,190192,5th-6th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3,1871,40,United-States,>50K
31,Self-emp-not-inc,111097,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,1,40,United-States,<=50K
27,?,115245,Bachelors,13,Widowed,?,Not-in-family,White,Female,5,0,40,United-States,<=50K
27,Private,228245,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Female,3,0,40,United-States,<=50K
40,Private,115323,Some-college,10,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
49,Private,192328,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,3940,0,50,United-States,<=50K
23,Private,116169,Assoc-acdm,12,Never-married,Sales,Not-in-family,White,Female,2,1737,36,United-States,<=50K
52,Private,347700,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,>50K
47,Private,372111,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,3,1827,49,United-States,>50K
48,Private,270076,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,United-States,<=50K
29,Private,192769,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,1,40,United-States,<=50K
28,Private,101448,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
33,Private,125904,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,14971,0,40,United-States,>50K
40,Private,182059,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
41,Self-emp-not-inc,110546,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,40,United-States,<=50K
40,Self-emp-not-inc,52418,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
42,Private,209714,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Female,2,0,40,United-States,<=50K
60,Private,116216,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,40,United-States,>50K
42,Private,167464,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,13,0,40,United-States,>50K
28,?,117407,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,50,United-States,>50K
33,Private,116802,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,5,0,40,United-States,<=50K
32,Private,66769,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,6,0,40,United-States,<=50K
43,Private,187617,HS-grad,9,Divorced,Sales,Unmarried,White,Female,2,1,40,United-States,<=50K
36,Private,115141,11th,7,Widowed,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
26,Private,126207,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,?,197123,11th,7,Never-married,?,Not-in-family,White,Female,1,0,40,United-States,<=50K
47,Self-emp-not-inc,105186,9th,5,Divorced,Machine-op-inspct,Not-in-family,White,Male,2,0,40,United-States,<=50K
61,?,115005,HS-grad,9,Widowed,?,Not-in-family,White,Male,2,0,40,United-States,<=50K
19,Private,110517,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,2,0,18,United-States,<=50K
39,Private,143384,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
27,Private,216129,11th,7,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
32,Local-gov,148433,Masters,14,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
46,Private,247705,Some-college,10,Married-civ-spouse,Tech-support,Husband,Black,Male,0,0,40,United-States,>50K
45,Private,197032,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
53,Self-emp-inc,124828,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
28,Private,97529,Assoc-voc,11,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
22,Private,120836,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
34,Local-gov,126598,Prof-school,15,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,>50K
62,Private,273077,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,22,United-States,<=50K
44,Private,173302,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
46,Self-emp-not-inc,78518,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,0,40,United-States,>50K
30,Self-emp-not-inc,353245,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,1,1,40,United-States,<=50K
50,Private,275302,HS-grad,9,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
54,Private,96767,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,49,United-States,>50K
32,Private,121984,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Male,3,0,40,United-States,<=50K
36,Self-emp-not-inc,118486,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,57,United-States,<=50K
58,Local-gov,116267,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,2,0,40,United-States,>50K
34,?,231830,Some-college,10,Married-civ-spouse,?,Wife,White,Female,2,0,40,United-States,<=50K
58,Private,228780,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3,0,47,United-States,>50K
32,Private,164295,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,1,0,40,United-States,<=50K
23,Private,109262,9th,5,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
37,Private,75049,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
52,Private,150865,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,4,0,40,United-States,<=50K
75,Private,103923,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,3,0,40,United-States,<=50K
60,Local-gov,155455,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
44,Private,135489,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,68,United-States,<=50K
59,Local-gov,36105,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,2,0,40,United-States,<=50K
69,?,131281,Prof-school,7,Married-civ-spouse,?,Wife,White,Female,0,0,15,United-States,<=50K
20,Private,222162,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,50,United-States,<=50K
39,Self-emp-inc,119348,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,1,0,55,United-States,>50K
23,Private,109315,HS-grad,9,Married-civ-spouse,Transport-moving,Own-child,White,Male,0,1,40,United-States,<=50K
41,Private,154344,HS-grad,9,Separated,Exec-managerial,Not-in-family,White,Male,3420,1,66,United-States,<=50K
45,Private,178226,11th,7,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
32,Private,98895,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
36,Self-emp-not-inc,111301,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Private,398533,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,3,0,21,United-States,<=50K
29,Private,184624,Assoc-voc,11,Never-married,Other-service,Own-child,White,Female,1,0,10,United-States,<=50K
38,Private,89624,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,179128,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3,0,40,United-States,>50K
34,Private,120351,HS-grad,9,Married-civ-spouse,Sales,Wife,White,Female,0,1823,40,United-States,>50K
23,Private,157071,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,1,0,40,United-States,<=50K
39,Local-gov,94417,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,2,0,23,United-States,<=50K
33,Private,71830,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,15573,0,40,United-States,>50K
33,Private,119334,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,2,0,40,United-States,<=50K
48,Private,184341,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
41,Private,103234,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,1,0,50,United-States,<=50K
47,Local-gov,211093,Masters,14,Never-married,?,Not-in-family,White,Female,11,0,40,United-States,<=50K
21,Self-emp-not-inc,43398,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,2,0,40,United-States,<=50K
29,Private,100674,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
23,Private,70830,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,1,0,40,United-States,<=50K
19,Private,155168,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,19,United-States,<=50K
30,?,106503,Some-college,10,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Private,99297,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,1,0,40,United-States,<=50K
35,Private,255550,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,93060,Bachelors,14,Divorced,Prof-specialty,Not-in-family,White,Female,3,0,51,United-States,>50K
18,Private,210535,Masters,14,Never-married,Exec-managerial,Own-child,White,Female,0,0,16,United-States,<=50K
37,Self-emp-not-inc,48594,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,49,United-States,<=50K
33,Private,279531,Some-college,10,Never-married,Other-service,Not-in-family,White,Female,0,1,40,United-States,<=50K
59,Self-emp-not-inc,36630,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,51,United-States,<=50K
40,Private,64438,7th-8th,4,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
46,Private,205656,Some-college,10,Widowed,?,Unmarried,White,Female,0,0,40,United-States,<=50K
49,Private,183150,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
57,Private,211103,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,17,United-States,<=50K
44,Private,206088,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,6,0,40,United-States,>50K
30,Private,123064,Some-college,10,Divorced,Other-service,Unmarried,White,Female,1,0,40,United-States,<=50K
35,Private,169413,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,1,40,United-States,<=50K
49,Private,183582,11th,7,Never-married,Transport-moving,Not-in-family,White,Male,2,0,40,United-States,<=50K
49,Self-emp-inc,113926,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,40,United-States,>50K
42,Private,211376,10th,6,Married-civ-spouse,Prof-specialty,Wife,White,Male,0,0,40,United-States,>50K
21,Private,85101,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,21,United-States,<=50K
51,Self-emp-inc,124072,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,1,0,50,United-States,>50K
25,Private,65541,9th,5,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
32,Private,82031,11th,7,Never-married,Machine-op-inspct,Not-in-family,White,Male,2,0,40,United-States,<=50K
27,Private,279462,11th,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,182138,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,1987,40,United-States,>50K
58,Self-emp-not-inc,127152,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,61,United-States,>50K
32,Private,222854,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
47,Private,189125,Some-college,10,Divorced,Prof-specialty,Unmarried,White,Female,2,0,40,United-States,<=50K
22,Private,208997,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,1,0,40,United-States,<=50K
